1723	-0.086100 -0.066000 -0.028200 0.571015 -0.820922 0.005300 -0.022801 -0.009400 0.999727 -0.816895 -0.576471 -0.019046 -0.007095
1721	-0.086100 -0.066000 -0.028200 0.022801 0.009400 -0.999727 0.571015 -0.820922 0.005300 -0.816895 -0.576471 -0.019046 0.997380
1732	-0.063200 -0.090500 -0.027800 0.016000 0.023501 -0.999624 0.807319 -0.590114 -0.000900 -0.584460 -0.810493 -0.038830 -0.001853
1733	-0.063200 -0.090500 -0.027800 0.807319 -0.590114 -0.000900 -0.016000 -0.023501 0.999624 -0.584460 -0.810493 -0.038830 -0.005679
1731	-0.063200 -0.090500 -0.027800 0.016000 0.023501 -0.999624 0.807319 -0.590114 -0.000900 -0.584460 -0.810493 -0.038830 0.998555
1743	-0.048900 -0.099400 -0.062100 -0.008800 -0.009400 -0.999917 0.895915 -0.444308 -0.003700 -0.463041 -0.885933 0.026590 -0.002275
1742	-0.048900 -0.099400 -0.062100 0.895915 -0.444308 -0.003700 0.008800 0.009400 0.999917 -0.463041 -0.885933 0.026590 -0.002904
1741	-0.048900 -0.099400 -0.062100 -0.008800 -0.009400 -0.999917 0.895915 -0.444308 -0.003700 -0.463041 -0.885933 0.026590 0.998612
1813	-0.078600 -0.028700 0.069600 -0.617503 -0.040900 -0.785504 0.249001 -0.957505 -0.145901 -0.745919 -0.286277 0.601369 -0.006028
1812	-0.078600 -0.028700 0.069600 0.249001 -0.957505 -0.145901 0.617503 0.040900 0.785504 -0.745919 -0.286277 0.601369 -0.002307
1811	-0.078600 -0.028700 0.069600 -0.617503 -0.040900 -0.785504 0.249001 -0.957505 -0.145901 -0.745919 -0.286277 0.601369 1.005481
1822	-0.051800 -0.027700 0.092700 -0.859116 0.025300 -0.511209 0.109902 -0.966318 -0.232704 -0.501945 -0.259705 0.824987 -0.001764
1823	-0.051800 -0.027700 0.092700 0.109902 -0.966318 -0.232704 0.859116 -0.025300 0.511209 -0.501945 -0.259705 0.824987 -0.004840
1821	-0.051800 -0.027700 0.092700 -0.859116 0.025300 -0.511209 0.109902 -0.966318 -0.232704 -0.501945 -0.259705 0.824987 1.001062
1832	-0.018100 -0.054200 0.092300 0.070502 -0.841822 -0.535214 0.989126 -0.010400 0.146704 -0.128619 -0.540576 0.831388 -0.003525
1833	-0.018100 -0.054200 0.092300 0.989126 -0.010400 0.146704 -0.070502 0.841822 0.535214 -0.128619 -0.540576 0.831388 -0.004703
1831	-0.018100 -0.054200 0.092300 0.070502 -0.841822 -0.535214 0.989126 -0.010400 0.146704 -0.128619 -0.540576 0.831388 0.989420
1843	-0.055200 -0.062700 0.070700 -0.383905 -0.499806 -0.776409 0.785209 -0.619107 0.010300 -0.492476 -0.583098 0.646086 -0.005428
1842	-0.055200 -0.062700 0.070700 0.785209 -0.619107 0.010300 0.383905 0.499806 0.776409 -0.492476 -0.583098 0.646086 -0.002373
1841	-0.055200 -0.062700 0.070700 -0.383905 -0.499806 -0.776409 0.785209 -0.619107 0.010300 -0.492476 -0.583098 0.646086 0.992293
1912	-0.051300 -0.086100 0.039700 -0.154503 -0.301206 -0.940920 0.880219 -0.474510 0.007400 -0.443321 -0.828460 0.342225 -0.001349
1913	-0.051300 -0.086100 0.039700 0.880219 -0.474510 0.007400 0.154503 0.301206 0.940920 -0.443321 -0.828460 0.342225 -0.004556
1911	-0.051300 -0.086100 0.039700 -0.154503 -0.301206 -0.940920 0.880219 -0.474510 0.007400 -0.443321 -0.828460 0.342225 1.006631
1923	-0.033500 -0.103300 0.006200 -0.044700 -0.142400 -0.988799 0.959299 -0.282400 -0.002700 -0.277482 -0.949497 0.146481 -0.004533
1922	-0.033500 -0.103300 0.006200 0.959299 -0.282400 -0.002700 0.044700 0.142400 0.988799 -0.277482 -0.949497 0.146481 -0.002323
1921	-0.033500 -0.103300 0.006200 -0.044700 -0.142400 -0.988799 0.959299 -0.282400 -0.002700 -0.277482 -0.949497 0.146481 0.998726
1932	-0.033100 -0.105100 -0.027800 0.007900 0.022401 -0.999723 0.951222 -0.308507 0.000600 -0.297353 -0.954476 -0.023449 0.001659
1933	-0.033100 -0.105100 -0.027800 0.951222 -0.308507 0.000600 -0.007900 -0.022401 0.999723 -0.297353 -0.954476 -0.023449 -0.007090
1931	-0.033100 -0.105100 -0.027800 0.007900 0.022401 -0.999723 0.951222 -0.308507 0.000600 -0.297353 -0.954476 -0.023449 0.995263
1943	-0.063600 -0.088400 0.006000 -0.064102 -0.086003 -0.994231 0.809725 -0.586818 -0.001400 -0.594527 -0.796174 0.112439 -0.004288
1942	-0.063600 -0.088400 0.006000 0.809725 -0.586818 -0.001400 0.064102 0.086003 0.994231 -0.594527 -0.796174 0.112439 -0.002667
1941	-0.063600 -0.088400 0.006000 -0.064102 -0.086003 -0.994231 0.809725 -0.586818 -0.001400 -0.594527 -0.796174 0.112439 1.004157
2013	-0.018600 -0.080100 0.069000 -0.001300 -0.622289 -0.782786 0.992783 -0.094798 0.073699 -0.123628 -0.776386 0.618009 -0.004082
2012	-0.018600 -0.080100 0.069000 0.992783 -0.094798 0.073699 0.001300 0.622289 0.782786 -0.123628 -0.776386 0.618009 -0.003827
2011	-0.018600 -0.080100 0.069000 -0.001300 -0.622289 -0.782786 0.992783 -0.094798 0.073699 -0.123628 -0.776386 0.618009 0.996255
2023	0.018600 -0.080200 0.068900 0.000200 -0.620001 -0.784601 0.986601 0.128300 -0.101100 0.157436 -0.775790 0.611027 -0.004791
2022	0.018600 -0.080200 0.068900 0.986601 0.128300 -0.101100 -0.000200 0.620001 0.784601 0.157436 -0.775790 0.611027 -0.001867
2021	0.018600 -0.080200 0.068900 0.000200 -0.620001 -0.784601 0.986601 0.128300 -0.101100 0.157436 -0.775790 0.611027 0.994065
2032	0.016900 -0.097200 0.039700 -0.000300 -0.372910 -0.927926 0.990028 0.130604 -0.052801 0.145530 -0.917232 0.370801 -0.000214
2033	0.016900 -0.097200 0.039700 0.990028 0.130604 -0.052801 0.000300 0.372910 0.927926 0.145530 -0.917232 0.370801 -0.005922
2031	0.016900 -0.097200 0.039700 -0.000300 -0.372910 -0.927926 0.990028 0.130604 -0.052801 0.145530 -0.917232 0.370801 1.005360
2042	-0.017000 -0.097200 0.039700 -0.000500 -0.373789 -0.927473 0.989971 -0.131196 0.052398 -0.137852 -0.918758 0.369968 0.000439
2043	-0.017000 -0.097200 0.039700 0.989971 -0.131196 0.052398 0.000500 0.373789 0.927473 -0.137852 -0.918758 0.369968 -0.005263
2041	-0.017000 -0.097200 0.039700 -0.000500 -0.373789 -0.927473 0.989971 -0.131196 0.052398 -0.137852 -0.918758 0.369968 0.997129
2113	0.000000 -0.108600 0.007000 -0.000100 -0.168403 -0.985718 0.999819 0.020400 -0.003600 0.014682 -0.987405 0.157329 -0.002988
2112	0.000000 -0.108600 0.007000 0.999819 0.020400 -0.003600 0.000100 0.168403 0.985718 0.014682 -0.987405 0.157329 -0.000619
2111	0.000000 -0.108600 0.007000 -0.000100 -0.168403 -0.985718 0.999819 0.020400 -0.003600 0.014682 -0.987405 0.157329 0.992760
2122	0.000000 -0.110600 -0.027500 0.000000 0.040700 -0.999200 1.000000 -0.000400 0.000000 0.010493 -0.999157 -0.039611 -0.000105
2123	0.000000 -0.110600 -0.027500 1.000000 -0.000400 0.000000 0.000000 -0.040700 0.999200 0.010493 -0.999157 -0.039611 -0.007722
2121	0.000000 -0.110600 -0.027500 0.000000 0.040700 -0.999200 1.000000 -0.000400 0.000000 0.010493 -0.999157 -0.039611 1.003570
2133	0.017000 -0.109800 -0.061800 0.009200 -0.010800 -0.999899 0.985499 0.169500 0.007300 0.156751 -0.987574 0.011210 0.000452
2132	0.017000 -0.109800 -0.061800 0.985499 0.169500 0.007300 -0.009200 0.010800 0.999899 0.156751 -0.987574 0.011210 0.000462
2131	0.017000 -0.109800 -0.061800 0.009200 -0.010800 -0.999899 0.985499 0.169500 0.007300 0.156751 -0.987574 0.011210 0.993515
2143	-0.017100 -0.109800 -0.061900 -0.006200 -0.012200 -0.999906 0.982706 -0.185001 -0.003800 -0.195416 -0.980515 0.019431 -0.000287
2142	-0.017100 -0.109800 -0.061900 0.982706 -0.185001 -0.003800 0.006200 0.012200 0.999906 -0.195416 -0.980515 0.019431 -0.001493
2141	-0.017100 -0.109800 -0.061900 -0.006200 -0.012200 -0.999906 0.982706 -0.185001 -0.003800 -0.195416 -0.980515 0.019431 1.012066
2212	0.051700 -0.027600 0.092800 0.859962 0.026999 -0.509577 0.107595 0.966557 0.232790 0.496738 -0.260996 0.827724 -0.002635
2213	0.051700 -0.027600 0.092800 0.107595 0.966557 0.232790 -0.859962 -0.026999 0.509577 0.496738 -0.260996 0.827724 -0.006625
2211	0.051700 -0.027600 0.092800 0.859962 0.026999 -0.509577 0.107595 0.966557 0.232790 0.496738 -0.260996 0.827724 1.003181
2223	0.078600 -0.028400 0.069800 0.627473 -0.042698 -0.777467 0.223290 0.966359 0.127195 0.746956 -0.255735 0.613719 -0.006954
2222	0.078600 -0.028400 0.069800 0.223290 0.966359 0.127195 -0.627473 0.042698 0.777467 0.746956 -0.255735 0.613719 -0.000904
2221	0.078600 -0.028400 0.069800 0.627473 -0.042698 -0.777467 0.223290 0.966359 0.127195 0.746956 -0.255735 0.613719 1.009276
2233	0.055300 -0.062800 0.070600 0.377694 -0.493292 -0.783588 0.759388 0.649190 -0.042699 0.527543 -0.587476 0.613649 -0.002955
2232	0.055300 -0.062800 0.070600 0.759388 0.649190 -0.042699 -0.377694 0.493292 0.783588 0.527543 -0.587476 0.613649 -0.003418
2231	0.055300 -0.062800 0.070600 0.377694 -0.493292 -0.783588 0.759388 0.649190 -0.042699 0.527543 -0.587476 0.613649 1.008477
2242	0.018200 -0.054200 0.092200 -0.069799 -0.841688 -0.535392 0.989086 0.011400 -0.146898 0.130847 -0.542450 0.829833 -0.002904
2243	0.018200 -0.054200 0.092200 0.989086 0.011400 -0.146898 0.069799 0.841688 0.535392 0.130847 -0.542450 0.829833 -0.002798
2241	0.018200 -0.054200 0.092200 -0.069799 -0.841688 -0.535392 0.989086 0.011400 -0.146898 0.130847 -0.542450 0.829833 1.001169
2312	0.051300 -0.086100 0.039700 0.153007 -0.302213 -0.940940 0.880738 0.473520 -0.008900 0.452735 -0.826771 0.333873 -0.000316
2313	0.051300 -0.086100 0.039700 0.880738 0.473520 -0.008900 -0.153007 0.302213 0.940940 0.452735 -0.826771 0.333873 -0.006205
2311	0.051300 -0.086100 0.039700 0.153007 -0.302213 -0.940940 0.880738 0.473520 -0.008900 0.452735 -0.826771 0.333873 0.997774
2323	0.063700 -0.088400 0.006200 0.056398 -0.071297 -0.995860 0.798667 0.601776 0.002200 0.595362 -0.798218 0.091600 -0.003177
2322	0.063700 -0.088400 0.006200 0.798667 0.601776 0.002200 -0.056398 0.071297 0.995860 0.595362 -0.798218 0.091600 -0.000314
2321	0.063700 -0.088400 0.006200 0.056398 -0.071297 -0.995860 0.798667 0.601776 0.002200 0.595362 -0.798218 0.091600 1.000497
2332	0.033000 -0.105100 -0.027700 -0.004900 0.023300 -0.999715 0.951414 0.307905 0.002500 0.317858 -0.947785 -0.025804 0.001525
2333	0.033000 -0.105100 -0.027700 0.951414 0.307905 0.002500 0.004900 -0.023300 0.999715 0.317858 -0.947785 -0.025804 -0.004826
2331	0.033000 -0.105100 -0.027700 -0.004900 0.023300 -0.999715 0.951414 0.307905 0.002500 0.317858 -0.947785 -0.025804 0.990178
2343	0.033300 -0.103400 0.006300 0.041500 -0.123300 -0.991501 0.948001 0.318300 0.000100 0.315336 -0.940682 0.125200 -0.003150
2342	0.033300 -0.103400 0.006300 0.948001 0.318300 0.000100 -0.041500 0.123300 0.991501 0.315336 -0.940682 0.125200 -0.001350
2341	0.033300 -0.103400 0.006300 0.041500 -0.123300 -0.991501 0.948001 0.318300 0.000100 0.315336 -0.940682 0.125200 1.010903
2412	0.095200 -0.030600 0.039200 0.323999 -0.063600 -0.943897 0.309099 0.950098 0.042100 0.895375 -0.302838 0.326412 -0.003011
2413	0.095200 -0.030600 0.039200 0.309099 0.950098 0.042100 -0.323999 0.063600 0.943897 0.895375 -0.302838 0.326412 -0.003039
2411	0.095200 -0.030600 0.039200 0.323999 -0.063600 -0.943897 0.309099 0.950098 0.042100 0.895375 -0.302838 0.326412 0.995412
2423	0.101700 -0.033800 0.005800 0.066101 -0.028300 -0.997412 0.314004 0.949411 -0.006100 0.945985 -0.315682 0.073843 -0.005922
2422	0.101700 -0.033800 0.005800 0.314004 0.949411 -0.006100 -0.066101 0.028300 0.997412 0.945985 -0.315682 0.073843 -0.002788
2421	0.101700 -0.033800 0.005800 0.066101 -0.028300 -0.997412 0.314004 0.949411 -0.006100 0.945985 -0.315682 0.073843 0.999380
2433	0.086600 -0.063900 0.005600 0.060099 -0.044799 -0.997187 0.549293 0.835589 -0.004400 0.832621 -0.548098 0.079370 -0.001093
2432	0.086600 -0.063900 0.005600 0.549293 0.835589 -0.004400 -0.060099 0.044799 0.997187 0.832621 -0.548098 0.079370 -0.001594
2431	0.086600 -0.063900 0.005600 0.060099 -0.044799 -0.997187 0.549293 0.835589 -0.004400 0.832621 -0.548098 0.079370 1.000065
2442	0.078100 -0.062900 0.039400 0.259507 -0.203505 -0.944125 0.598716 0.800921 -0.008000 0.763648 -0.557439 0.325658 -0.000193
2443	0.078100 -0.062900 0.039400 0.598716 0.800921 -0.008000 -0.259507 0.203505 0.944125 0.763648 -0.557439 0.325658 -0.006634
2441	0.078100 -0.062900 0.039400 0.259507 -0.203505 -0.944125 0.598716 0.800921 -0.008000 0.763648 -0.557439 0.325658 0.997152
2512	0.063000 -0.090600 -0.027600 -0.013600 0.025200 -0.999598 0.808198 0.588899 0.003800 0.598566 -0.799970 -0.041995 -0.001396
2513	0.063000 -0.090600 -0.027600 0.808198 0.588899 0.003800 0.013600 -0.025200 0.999598 0.598566 -0.799970 -0.041995 -0.005408
2511	0.063000 -0.090600 -0.027600 -0.013600 0.025200 -0.999598 0.808198 0.588899 0.003800 0.598566 -0.799970 -0.041995 1.006784
2522	0.086100 -0.066100 -0.028000 -0.021299 0.011700 -0.999673 0.571385 0.820678 -0.002600 0.830111 -0.557221 -0.020484 -0.004153
2523	0.086100 -0.066100 -0.028000 0.571385 0.820678 -0.002600 0.021299 -0.011700 0.999673 0.830111 -0.557221 -0.020484 -0.006837
2521	0.086100 -0.066100 -0.028000 -0.021299 0.011700 -0.999673 0.571385 0.820678 -0.002600 0.830111 -0.557221 -0.020484 1.005652
2533	0.075700 -0.079800 -0.062000 0.014300 -0.000900 -0.999897 0.690798 0.722998 0.009300 0.712638 -0.701406 0.013126 -0.002249
2532	0.075700 -0.079800 -0.062000 0.690798 0.722998 0.009300 -0.014300 0.000900 0.999897 0.712638 -0.701406 0.013126 -0.003306
2531	0.075700 -0.079800 -0.062000 0.014300 -0.000900 -0.999897 0.690798 0.722998 0.009300 0.712638 -0.701406 0.013126 0.995372
2543	0.048800 -0.099400 -0.062100 0.011000 -0.007000 -0.999915 0.903014 0.429706 0.007000 0.419802 -0.907534 0.011906 -0.000214
2542	0.048800 -0.099400 -0.062100 0.903014 0.429706 0.007000 -0.011000 0.007000 0.999915 0.419802 -0.907534 0.011906 -0.002517
2541	0.048800 -0.099400 -0.062100 0.011000 -0.007000 -0.999915 0.903014 0.429706 0.007000 0.419802 -0.907534 0.011906 1.004262
2612	0.108700 -0.003300 -0.028000 -0.020500 0.003400 -0.999813 0.081001 0.996713 0.001700 0.997643 -0.067301 -0.012693 -0.001533
2613	0.108700 -0.003300 -0.028000 0.081001 0.996713 0.001700 0.020500 -0.003400 0.999813 0.997643 -0.067301 -0.012693 -0.008889
2611	0.108700 -0.003300 -0.028000 -0.020500 0.003400 -0.999813 0.081001 0.996713 0.001700 0.997643 -0.067301 -0.012693 1.001568
2623	0.106800 -0.020600 -0.062100 0.013100 0.004500 -0.999904 0.215701 0.976404 0.007200 0.973791 -0.225782 0.027295 -0.003035
2622	0.106800 -0.020600 -0.062100 0.215701 0.976404 0.007200 -0.013100 -0.004500 0.999904 0.973791 -0.225782 0.027295 -0.002232
2621	0.106800 -0.020600 -0.062100 0.013100 0.004500 -0.999904 0.215701 0.976404 0.007200 0.973791 -0.225782 0.027295 0.998199
2633	0.095100 -0.052400 -0.062000 0.015200 0.003300 -0.999879 0.476590 0.879082 0.010100 0.876464 -0.481298 0.012690 -0.005603
2632	0.095100 -0.052400 -0.062000 0.476590 0.879082 0.010100 -0.015200 -0.003300 0.999879 0.876464 -0.481298 0.012690 -0.001491
2631	0.095100 -0.052400 -0.062000 0.015200 0.003300 -0.999879 0.476590 0.879082 0.010100 0.876464 -0.481298 0.012690 1.007075
2642	0.101700 -0.036100 -0.027800 -0.027699 0.005300 -0.999573 0.341491 0.939874 -0.004500 0.943338 -0.330922 -0.024514 -0.003762
2643	0.101700 -0.036100 -0.027800 0.341491 0.939874 -0.004500 0.027699 -0.005300 0.999573 0.943338 -0.330922 -0.024514 -0.006626
2641	0.101700 -0.036100 -0.027800 -0.027699 0.005300 -0.999573 0.341491 0.939874 -0.004500 0.943338 -0.330922 -0.024514 0.995885

